hs6,hs_chapter,chapter_name_ko,hs6_name_ko,target_kicox_industry,mapping_type,mapping_confidence,rationale,nature_major_code,nature_major_name,valid_through,source
847740,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,,기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,32031201,(고무·플라스틱 가공기계),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
847751,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,,기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,32031201,(고무·플라스틱 가공기계),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
847759,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,,기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,32031201,(고무·플라스틱 가공기계),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
847780,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,,기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,32031201,(고무·플라스틱 가공기계),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
847790,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,,기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,32031202,(고무·플라스틱 가공기계 부품),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
847810,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,,기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,32039001,(기타 일반기계),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
847890,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,,기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,32039002,(기타 일반기계 부품),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
847910,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,토목공사ㆍ건축이나 이와 유사한 용도에 사용하는 기계류,기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,32030803,(기타 건설 중장비),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
847920,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,,기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,32039001,(기타 일반기계),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
847930,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,,기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,32039001,(기타 일반기계),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
847940,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,,기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,32039001,(기타 일반기계),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
847950,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,산업용 로봇(따로 분류되지 않은 것으로 한정한다),기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,32039001,(기타 일반기계),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
847960,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,,기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,32039001,(기타 일반기계),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
847971,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,,기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,32039001,(기타 일반기계),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
847979,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,,기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,32039001,(기타 일반기계),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
847981,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,금속 처리용(전선권선기를 포함한다),기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,32039001,(기타 일반기계),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
847982,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,혼합기ㆍ반죽기ㆍ파쇄기ㆍ분쇄기ㆍ기계식 체ㆍ시프팅기(sifting machine)ㆍ균질기ㆍ유화기ㆍ교반기,기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,32039001,(기타 일반기계),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
847983,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,,기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,32039001,(기타 일반기계),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
847989,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,기타,기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,,,2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
847990,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,부분품,기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,,,2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
848010,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,,기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,32031504,(기타 금형),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
848020,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,,기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,32031504,(기타 금형),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
848030,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,,기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,32031504,(기타 금형),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
848041,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,,기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,32031502,(다이캐스팅 금형),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
848049,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,,기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,32031502,(다이캐스팅 금형),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
848050,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,,기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,32031504,(기타 금형),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
848060,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,,기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,32031504,(기타 금형),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
848071,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,,기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,32031503,(플라스틱 금형),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
848079,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,,기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,32031503,(플라스틱 금형),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
848110,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,,기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,32020102,(밸브),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
848120,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,유압이나 공기압 전송용 밸브,기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,32020102,(밸브),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
848130,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,,기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,32020102,(밸브),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
848140,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,,기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,32020102,(밸브),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
848180,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,그 밖의 기기,기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,,,2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
848190,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,,기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,32020190,(기타 기계요소),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
848210,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,볼베어링(ball bearing),기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,32020103,(베어링),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
848220,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,,기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,32020103,(베어링),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
848230,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,,기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,32020103,(베어링),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
848240,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,,기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,32020103,(베어링),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
848250,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,,기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,32020103,(베어링),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
848280,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,,기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,32020103,(베어링),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
848291,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,,기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,32020190,(기타 기계요소),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
848299,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,,기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,32020190,(기타 기계요소),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
848310,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,"전동축[캠샤프트(cam shaft)와 크랭크샤프트(crank shaft)를 포함한다], 크랭크(crank)",기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,31060390,(기타 항공기 부품),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
848320,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,베어링하우징(bearing housing)[볼베어링(ball bearing)이나 롤러베어링(roller bearing)을 갖춘 것으로 한정한다],기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,31060390,(기타 항공기 부품),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
848330,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,베어링하우징(bearing housing)[볼베어링(ball bearing)이나 롤러베어링(roller bearing)을 갖추지 않은 것으로 한정한다]과 플레인 샤프트베어링(plain shaft bearing),기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,31060390,(기타 항공기 부품),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
848340,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,"기어(gear)와 기어링(gearing)[날이 붙은 휠ㆍ체인스프로켓(chain sprocket)과 분리되어 제시된 그 밖의 전동(transmission)용 엘리먼트는 제외한다], 볼이나 롤러스크루(roller screw), 기어박스와 그 밖의 변속기[토크컨버터(torque converter)를 포함한다]",기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,,,2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
848350,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,플라이휠(flywheel)과 풀리(pulley)[풀리블록(pulley block)을 포함한다],기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,31060390,(기타 항공기 부품),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
848360,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,클러치(clutch)와 샤프트커플링(shaft coupling)[유니버설조인트(universal joint)를 포함한다],기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,31060390,(기타 항공기 부품),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
848390,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,"날이 붙은 휠, 체인스프로켓(chain sprocket), 분리되어 제시된 그 밖의 전동(transmission)용 엘리먼트와 부분품",기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,31060390,(기타 항공기 부품),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
848410,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,개스킷(gasket)과 이와 유사한 조인트(금속 외의 재료와 결합한 금속판으로 만든 것이나 금속을 두 개 이상 적층한 것으로 한정한다),기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,32039001,(기타 일반기계),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
848420,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,,기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,32020190,(기타 기계요소),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
848490,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,,기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,32039001,(기타 일반기계),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
848510,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,,기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,32030702,(금속성형가공기계),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
848520,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,플라스틱ㆍ고무용,기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,32031201,(고무·플라스틱 가공기계),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
848530,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,,기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,32030705,(유리가공기계),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
848580,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,,기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,32039001,(기타 일반기계),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
848590,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,,기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,32039002,(기타 일반기계 부품),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
848610,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,보울(boule)이나 웨이퍼(wafer) 제조용 기계와 기기,기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,32050701,(반도체제조용장비),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
848620,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,반도체 디바이스나 전자집적회로 제조용 기계와 기기,기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,32050701,(반도체제조용장비),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
848630,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,평판디스플레이 제조용 기계와 기기,기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,,,2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
848640,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,이 류의 주 제11호다목에서 특정한 기계와 기기,기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,,,2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
848690,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,부분품과 부속품,기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,32050702,(반도체제조용장비 부품),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
848710,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,,기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,31060490,(기타 선박용 부품),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
848790,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,기타,기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,32039002,(기타 일반기계 부품),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
850110,85,"제85류 전기기기와 그 부분품, 녹음기ㆍ음성 재생기ㆍ텔레비전의 영상과 음성의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품",전동기(출력이 37.5와트 이하인 것으로 한정한다),전기전자,approximate,B,제85류 전기기기·음향영상기기. KICOX '전기전자'가 중심이나 일부 부품이 다른 업종과 겹친다,32040201,(소형 직류 전동기),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
850120,85,"제85류 전기기기와 그 부분품, 녹음기ㆍ음성 재생기ㆍ텔레비전의 영상과 음성의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품",교류ㆍ직류 겸용 전동기(출력이 37.5와트를 초과하는 것으로 한정한다),전기전자,approximate,B,제85류 전기기기·음향영상기기. KICOX '전기전자'가 중심이나 일부 부품이 다른 업종과 겹친다,32040203,(소형 직류·교류 겸용 전동기),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
850131,85,"제85류 전기기기와 그 부분품, 녹음기ㆍ음성 재생기ㆍ텔레비전의 영상과 음성의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품",출력이 750와트 이하인 것,전기전자,approximate,B,제85류 전기기기·음향영상기기. KICOX '전기전자'가 중심이나 일부 부품이 다른 업종과 겹친다,,,2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
