period,district,legal_dong,ksic_major_code,ksic_major_name,ksic_mid_code,ksic_mid_name,kicox_industry,mapping_grade,mapping_type,mapping_rationale,months_observed,months,power_usage,customer_count_qe,customer_count_mean,suppression_flag,missing_flag,coverage_flag,source_file
2025Q1,마산합포구,진북면,C,제조업,25,금속가공제품 제조업;기계 및 가구 제외,기계,C,ambiguous,KICOX 에서 금속가공이 '철강'과 '기계' 중 어디로 집계되는지 공표 정의로 확정 불가,3,2025-01|2025-02|2025-03,3793180.0,41.0,41.0,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산합포구,진북면,C,제조업,26,전자부품/ 컴퓨터/ 영상/ 음향 및 통신장비 제조업,전기전자,A,direct,28과 함께 대응,3,2025-01|2025-02|2025-03,605654.0,6.0,6.0,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산합포구,진북면,C,제조업,27,의료/ 정밀/ 광학기기 및 시계 제조업,전기전자,B,approximate,KICOX '전기전자'에 포함되는 것으로 보이나 의료기기 범위가 불확실,3,2025-01|2025-02|2025-03,,,,1,1,SUPPRESSED,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산합포구,진북면,C,제조업,28,전기장비 제조업,전기전자,A,direct,26과 함께 대응,3,2025-01|2025-02|2025-03,694397.0,11.0,10.333333333333334,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산합포구,진북면,C,제조업,29,기타 기계 및 장비 제조업,기계,A,direct,KICOX '기계'의 중심 범위,3,2025-01|2025-02|2025-03,4370234.0,59.0,58.333333333333336,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산합포구,진북면,C,제조업,30,자동차 및 트레일러 제조업,운송장비,A,direct,31과 함께 대응,3,2025-01|2025-02|2025-03,9506800.0,25.0,24.0,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산합포구,진북면,C,제조업,31,기타 운송장비 제조업,운송장비,A,direct,30과 함께 대응,3,2025-01|2025-02|2025-03,1806130.0,17.0,17.333333333333332,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산합포구,진북면,C,제조업,32,가구 제조업,기타,C,ambiguous,KICOX '기타' 구성 미공표,3,2025-01|2025-02|2025-03,15601.0,8.0,8.0,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산합포구,진북면,C,제조업,33,기타 제품 제조업,기타,C,ambiguous,KICOX '기타' 구성 미공표,3,2025-01|2025-02|2025-03,,,,1,1,SUPPRESSED,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산합포구,진북면,C,제조업,34,산업용 기계 및 장비 수리업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,,,,1,1,SUPPRESSED,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산합포구,진북면,D,"전기, 가스, 증기 및 공기 조절 공급업",35,전기/ 가스/ 증기 및 공기조절 공급업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,78809.0,52.0,52.0,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산합포구,진북면,E,"수도, 하수 및 폐기물 처리, 원료 재생업",36,수도업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,60707.0,26.0,26.666666666666668,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산합포구,진북면,E,"수도, 하수 및 폐기물 처리, 원료 재생업",37,하수/ 폐수 및 분뇨 처리업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,,,,1,1,SUPPRESSED,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산합포구,진북면,E,"수도, 하수 및 폐기물 처리, 원료 재생업",38,폐기물 수집운반/ 처리 및 원료재생업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,109661.0,5.0,5.0,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산합포구,진북면,F,건설업,41,종합 건설업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,11934.0,13.0,13.666666666666666,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산합포구,진북면,F,건설업,42,전문직별 공사업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,92178.0,5.0,5.333333333333333,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산합포구,진북면,G,도매 및 소매업,45,자동차 및 부품 판매업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,,,,1,1,SUPPRESSED,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산합포구,진북면,G,도매 및 소매업,46,도매 및 상품중개업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,89464.0,18.0,18.0,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산합포구,진북면,G,도매 및 소매업,47,소매업; 자동차 제외,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,80705.0,28.0,28.0,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산합포구,진북면,H,운수 및 창고업,49,육상운송 및 파이프라인 운송업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,,,,1,1,SUPPRESSED,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산합포구,진북면,H,운수 및 창고업,52,창고 및 운송관련 서비스업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,170581.0,24.0,24.0,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산합포구,진북면,I,숙박 및 음식점업,55,숙박업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,156590.0,7.0,7.0,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산합포구,진북면,I,숙박 및 음식점업,56,음식점 및 주점업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,183776.0,35.0,35.0,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산합포구,진북면,J,정보통신업,60,방송업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,6705.0,12.0,12.0,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산합포구,진북면,J,정보통신업,61,우편 및 통신업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,180004.0,88.0,88.0,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산합포구,진북면,K,금융 및 보험업,64,금융업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,,,,1,1,SUPPRESSED,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산합포구,진북면,L,부동산업,68,부동산업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,279078.0,95.0,95.33333333333333,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산합포구,진북면,M,"전문, 과학 및 기술 서비스업",71,전문서비스업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,,,,1,1,SUPPRESSED,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산합포구,진북면,M,"전문, 과학 및 기술 서비스업",72,건축기술/ 엔지니어링 및 기타 과학기술 서비스업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,,,,1,1,SUPPRESSED,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산합포구,진북면,N,"사업시설 관리, 사업 지원 및 임대 서비스업",74,사업시설 관리 및 조경 서비스업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,,,,1,1,SUPPRESSED,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산합포구,진북면,N,"사업시설 관리, 사업 지원 및 임대 서비스업",75,사업지원 서비스업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,,,,1,1,SUPPRESSED,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산합포구,진북면,N,"사업시설 관리, 사업 지원 및 임대 서비스업",76,임대업; 부동산 제외,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,,,,1,1,SUPPRESSED,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산합포구,진북면,O,"공공 행정, 국방 및 사회보장 행정",84,공공행정/ 국방 및 사회보장 행정,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,63343.0,42.0,42.0,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산합포구,진북면,P,교육 서비스업,85,교육 서비스업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,,,,1,1,SUPPRESSED,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산합포구,진북면,Q,보건업 및 사회복지 서비스업,86,보건업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,,,,1,1,SUPPRESSED,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산합포구,진북면,Q,보건업 및 사회복지 서비스업,87,사회복지 서비스업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,307000.0,9.0,9.0,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산합포구,진북면,S,"협회 및 단체, 수리 및 기타 개인 서비스업",94,협회 및 단체,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,29170.0,16.0,16.0,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산합포구,진북면,S,"협회 및 단체, 수리 및 기타 개인 서비스업",95,개인 및 소비용품 수리업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,26739.0,7.0,7.0,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산합포구,진북면,S,"협회 및 단체, 수리 및 기타 개인 서비스업",96,기타 개인 서비스업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,368456.0,23.0,23.0,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산합포구,진전면,A,"농업, 임업 및 어업",01,농업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,6345654.0,1790.0,1658.3333333333333,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산합포구,진전면,A,"농업, 임업 및 어업",03,어업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,154239.0,6.0,6.0,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산합포구,진전면,C,제조업,10,식료품 제조업,음식료,A,direct,음료(11)와 함께 '음식료'에 대응,3,2025-01|2025-02|2025-03,985834.0,36.0,36.0,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산합포구,진전면,C,제조업,11,음료 제조업,음식료,A,direct,식료품(10)과 함께 '음식료'에 대응,3,2025-01|2025-02|2025-03,,,,1,1,SUPPRESSED,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산합포구,진전면,C,제조업,16,목재 및 나무제품 제조업;가구제외,목재종이,A,direct,펄프·종이(17)와 함께 대응,3,2025-01|2025-02|2025-03,79958.0,6.0,6.0,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산합포구,진전면,C,제조업,20,화학물질 및 화학제품 제조업;의약품 제외,석유화학,A,direct,석유정제(19)와 함께 대응,3,2025-01|2025-02|2025-03,,,,1,1,SUPPRESSED,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산합포구,진전면,C,제조업,23,비금속 광물제품 제조업,비금속,A,direct,명칭·범위 직접 대응,3,2025-01|2025-02|2025-03,,,,1,1,SUPPRESSED,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산합포구,진전면,C,제조업,24,1차 금속 제조업,철강,B,approximate,24는 비철금속도 포함해 '철강'보다 범위가 넓다,3,2025-01|2025-02|2025-03,,,,1,1,SUPPRESSED,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산합포구,진전면,C,제조업,25,금속가공제품 제조업;기계 및 가구 제외,기계,C,ambiguous,KICOX 에서 금속가공이 '철강'과 '기계' 중 어디로 집계되는지 공표 정의로 확정 불가,3,2025-01|2025-02|2025-03,595291.0,5.0,5.0,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산합포구,진전면,C,제조업,26,전자부품/ 컴퓨터/ 영상/ 음향 및 통신장비 제조업,전기전자,A,direct,28과 함께 대응,3,2025-01|2025-02|2025-03,,,,1,1,SUPPRESSED,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산합포구,진전면,C,제조업,28,전기장비 제조업,전기전자,A,direct,26과 함께 대응,3,2025-01|2025-02|2025-03,,,,1,1,SUPPRESSED,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산합포구,진전면,C,제조업,29,기타 기계 및 장비 제조업,기계,A,direct,KICOX '기계'의 중심 범위,3,2025-01|2025-02|2025-03,265324.0,8.0,8.0,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산합포구,진전면,C,제조업,30,자동차 및 트레일러 제조업,운송장비,A,direct,31과 함께 대응,3,2025-01|2025-02|2025-03,,,,1,1,SUPPRESSED,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산합포구,진전면,C,제조업,31,기타 운송장비 제조업,운송장비,A,direct,30과 함께 대응,3,2025-01|2025-02|2025-03,,,,1,1,SUPPRESSED,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산합포구,진전면,C,제조업,32,가구 제조업,기타,C,ambiguous,KICOX '기타' 구성 미공표,3,2025-01|2025-02|2025-03,,,,1,1,SUPPRESSED,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산합포구,진전면,C,제조업,34,산업용 기계 및 장비 수리업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,17490.0,5.0,5.0,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산합포구,진전면,D,"전기, 가스, 증기 및 공기 조절 공급업",35,전기/ 가스/ 증기 및 공기조절 공급업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,48251.0,37.0,36.666666666666664,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산합포구,진전면,E,"수도, 하수 및 폐기물 처리, 원료 재생업",36,수도업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,89163.0,39.0,39.0,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산합포구,진전면,E,"수도, 하수 및 폐기물 처리, 원료 재생업",37,하수/ 폐수 및 분뇨 처리업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,,,,1,1,SUPPRESSED,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산합포구,진전면,E,"수도, 하수 및 폐기물 처리, 원료 재생업",38,폐기물 수집운반/ 처리 및 원료재생업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,155835.0,6.0,6.0,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산합포구,진전면,E,"수도, 하수 및 폐기물 처리, 원료 재생업",39,환경 정화 및 복원업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,,,,1,1,SUPPRESSED,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산합포구,진전면,F,건설업,41,종합 건설업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,44271.0,17.0,15.666666666666666,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산합포구,진전면,F,건설업,42,전문직별 공사업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,,,,1,1,SUPPRESSED,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산합포구,진전면,G,도매 및 소매업,46,도매 및 상품중개업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,52515.0,9.0,9.333333333333334,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산합포구,진전면,G,도매 및 소매업,47,소매업; 자동차 제외,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,164165.0,32.0,32.666666666666664,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산합포구,진전면,H,운수 및 창고업,49,육상운송 및 파이프라인 운송업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,2,2025-02|2025-03,,,,1,1,SUPPRESSED,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산합포구,진전면,H,운수 및 창고업,50,수상 운송업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,,,,1,1,SUPPRESSED,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산합포구,진전면,H,운수 및 창고업,52,창고 및 운송관련 서비스업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,101829.0,36.0,36.333333333333336,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산합포구,진전면,I,숙박 및 음식점업,55,숙박업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,317940.0,23.0,22.666666666666668,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산합포구,진전면,I,숙박 및 음식점업,56,음식점 및 주점업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,416931.0,83.0,83.0,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산합포구,진전면,J,정보통신업,58,출판업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,,,,1,1,SUPPRESSED,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산합포구,진전면,J,정보통신업,60,방송업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,21258.0,36.0,36.0,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산합포구,진전면,J,정보통신업,61,우편 및 통신업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,163214.0,130.0,131.66666666666666,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산합포구,진전면,K,금융 및 보험업,64,금융업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,,,,1,1,SUPPRESSED,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산합포구,진전면,L,부동산업,68,부동산업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,461749.0,110.0,111.0,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산합포구,진전면,M,"전문, 과학 및 기술 서비스업",71,전문서비스업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,,,,1,1,SUPPRESSED,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산합포구,진전면,M,"전문, 과학 및 기술 서비스업",72,건축기술/ 엔지니어링 및 기타 과학기술 서비스업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,,,,1,1,SUPPRESSED,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산합포구,진전면,N,"사업시설 관리, 사업 지원 및 임대 서비스업",74,사업시설 관리 및 조경 서비스업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,,,,1,1,SUPPRESSED,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산합포구,진전면,N,"사업시설 관리, 사업 지원 및 임대 서비스업",75,사업지원 서비스업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,,,,1,1,SUPPRESSED,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산합포구,진전면,N,"사업시설 관리, 사업 지원 및 임대 서비스업",76,임대업; 부동산 제외,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,,,,1,1,SUPPRESSED,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산합포구,진전면,O,"공공 행정, 국방 및 사회보장 행정",84,공공행정/ 국방 및 사회보장 행정,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,83652.0,85.0,85.0,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산합포구,진전면,P,교육 서비스업,85,교육 서비스업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,65530.0,6.0,6.0,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산합포구,진전면,Q,보건업 및 사회복지 서비스업,86,보건업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,33075.0,6.0,6.0,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산합포구,진전면,Q,보건업 및 사회복지 서비스업,87,사회복지 서비스업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,373544.0,12.0,12.0,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산합포구,진전면,R,"예술, 스포츠 및 여가관련 서비스업",91,스포츠 및 오락관련 서비스업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,,,,1,1,SUPPRESSED,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산합포구,진전면,S,"협회 및 단체, 수리 및 기타 개인 서비스업",94,협회 및 단체,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,136007.0,31.0,31.0,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산합포구,진전면,S,"협회 및 단체, 수리 및 기타 개인 서비스업",95,개인 및 소비용품 수리업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,,,,1,1,SUPPRESSED,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산합포구,진전면,S,"협회 및 단체, 수리 및 기타 개인 서비스업",96,기타 개인 서비스업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,650829.0,35.0,35.0,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산회원구,내서읍,A,"농업, 임업 및 어업",01,농업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,684010.0,979.0,957.6666666666666,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산회원구,내서읍,A,"농업, 임업 및 어업",03,어업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,,,,1,1,SUPPRESSED,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산회원구,내서읍,B,광업,06,금속 광업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,,,,1,1,SUPPRESSED,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산회원구,내서읍,B,광업,07,비금속광물 광업;연료용 제외,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,,,,1,1,SUPPRESSED,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
